ID	LEXIBANK_ID	SUBGROUP	ID_IN_SOURCE	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	CONCEPTICON_ID	COGID	TONE_CLASS	TONE_VALUE	CLASSIFICATION	RATLIFF_FORM
2863	WesternBaheng-523_that-2	Hmongic		THAT	that		WesternBaheng	Baheng, West	pahn1237	n */ə n̩/n ⁵⁵	78		0	阴去	⁵⁵	Baheng	
2864	EasternBaheng-523_that-1	Hmongic		THAT	that		EasternBaheng	Baheng, East	pahn1237	m */ə m̩/m ⁵⁵	78		0	阴去	⁵⁵	Baheng	
2865	EasternBaheng-523_that-2	Hmongic		THAT	that		EasternBaheng	Baheng, East	pahn1237	w o ⁵⁵	78		0	阴去	⁵⁵	Baheng	
2866	Jiongnai-523_that-1	Hmongic		THAT	that		Jiongnai	Jiongnai	jion1236	m i ⁴⁴	78		0	阴平	⁴⁴	Jiongnai	
2867	Jiongnai-523_that-2	Hmongic		THAT	that		Jiongnai	Jiongnai	jion1236	w ei ³³	78		0	阳平	³³	Jiongnai	
2868	Mien-523_that-1	Mienic		THAT	that		Mien	Mien	iumi1238	n aːi ²¹	78		103	阳去	²¹	Mien	w a ³
2869	Mien-523_that-2	Mienic		THAT	that		Mien	Mien	iumi1238	w o ⁵³	78		103	阴上	⁵³	Mien	w a ³
2870	KimMun-523_that-1	Mienic		THAT	that		KimMun	Kim Mun	kimm1245	v a ⁵¹	78		103	上声.清.气	⁵¹	Kim Mun	v a ³
2871	BiaoMin-523_that-1	Mienic		THAT	that		BiaoMin	Biao Min	biao1254	ʔ u/w ə ³⁵	78		103	阴上	³⁵	Biao Min	w ə ³
2872	ZaoMin-523_that-1	Mienic		THAT	that		ZaoMin	Zao Min	dzao1238	t i ²⁴	78		103	阴上	²⁴	Zao Min	v ɛi ³
215	WhiteHmong-892_thick-1			THICK	thick		WhiteHmong	White Hmong	hmon1333	t u/w a ˥/⁵⁵	1244		206	˥	˥/⁵⁵	White Hmong	t u/w a ¹
3005	EasternLuobuohe-537_thick-1	Hmongic		THICK	thick		EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + t i ³¹	1244		206	? 平	⁰/² ³¹	Luopohe	t i ᴬ/¹
3006	WesternLuobuohe-537_thick-1	Hmongic		THICK	thick		WesternLuobuohe	Luobuohe, Western	luop1235	t i ³¹	1244		206	平.上	³¹	Luopohe	t i ᴬ/¹
3007	SouthernGuizhouChuanqiandian-537_thick-1	Hmongic		THICK	thick		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	t a ³²	1244		206	?	³²	Southern Chuanqiandian	t a ¹ᵃ/¹
3008	WesternXiangxi-537_thick-1	Hmongic		THICK	thick		WesternXiangxi	Xiangxi, West	west2430	t a ³⁵	1244		206	阴平	³⁵	Western Xiangxi	t a ¹
3009	NorthernQiandong-537_thick-1	Hmongic		THICK	thick		NorthernQiandong	Qiandong, North	nort2747	t a ³³	1244		206	阴平	³³	Northern Qiandong	t a ¹
3010	WesternBaheng-537_thick-1	Hmongic		THICK	thick		WesternBaheng	Baheng, West	pahn1237	t ei ³⁵	1244		206	阴平	³⁵	Baheng	t e ¹
3011	EasternBaheng-537_thick-1	Hmongic		THICK	thick		EasternBaheng	Baheng, East	pahn1237	t e ³⁵	1244		206	阴平	³⁵	Baheng	t e ¹
3012	Jiongnai-537_thick-1	Hmongic		THICK	thick		Jiongnai	Jiongnai	jion1236	t ei ⁴⁴	1244		206	阴平	⁴⁴	Jiongnai	t ei ¹
3013	Mien-537_thick-1	Mienic		THICK	thick		Mien	Mien	iumi1238	h u ²³¹	1244		877	阳上	²³¹	Mien	h o ⁴
3014	KimMun-537_thick-1	Mienic		THICK	thick		KimMun	Kim Mun	kimm1245	h o ⁴²	1244		877	去声.浊.入声.浊	⁴²	Kim Mun	h u ⁴
3015	BiaoMin-537_thick-1	Mienic		THICK	thick		BiaoMin	Biao Min	biao1254	x au ⁴²	1244		877	阳上.阳去	⁴²	Biao Min	h au ⁴
3016	ZaoMin-537_thick-1	Mienic		THICK	thick		ZaoMin	Zao Min	dzao1238	h u ⁴⁴	1244		877	阴平.阳上.阴入	⁴⁴	Zao Min	h u ⁴
3257	EasternLuobuohe-575_thinslim-1	Hmongic		THIN (SLIM)	thin (slim)		EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + ⁿdz a ⁵⁵	1400		0	? 上	⁰/² ⁵⁵	Luopohe	
3258	WesternLuobuohe-575_thinslim-1	Hmongic		THIN (SLIM)	thin (slim)		WesternLuobuohe	Luobuohe, Western	luop1235	ⁿdz ɑ ³⁵	1400		0	入	³⁵	Luopohe	
3259	SouthernGuizhouChuanqiandian-575_thinslim-1	Hmongic		THIN (SLIM)	thin (slim)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿts o ¹³	1400		522	阴上	¹³	Southern Chuanqiandian	ⁿʈs o ⁶/¹³
3260	WesternXiangxi-575_thinslim-1	Hmongic		THIN (SLIM)	thin (slim)		WesternXiangxi	Xiangxi, West	west2430	ⁿts ei ⁵³	1400		522	?	⁵³	Western Xiangxi	ⁿʈs ei ⁵
3261	NorthernQiandong-575_thinslim-1	Hmongic		THIN (SLIM)	thin (slim)		NorthernQiandong	Qiandong, North	nort2747	s o ⁴⁴	1400		522	阴去	⁴⁴	Northern Qiandong	s u ⁵
3262	WesternBaheng-575_thinslim-1	Hmongic		THIN (SLIM)	thin (slim)		WesternBaheng	Baheng, West	pahn1237	tʰ ɔ ⁵⁵	1400		522	阴去	⁵⁵	Baheng	ⁿʑ i ⁶/¹³
3263	EasternBaheng-575_thinslim-1	Hmongic		THIN (SLIM)	thin (slim)		EasternBaheng	Baheng, East	pahn1237	tʰ au ⁵⁵	1400		522	阴去	⁵⁵	Baheng	ⁿʑ i ⁶/¹³
3264	Jiongnai-575_thinslim-1	Hmongic		THIN (SLIM)	thin (slim)		Jiongnai	Jiongnai	jion1236	ⁿtʃ e ¹¹	1400		522	阳去	¹¹	Jiongnai	ⁿtʃ e ⁶/¹³
3265	Mien-575_thinslim-1	Mienic		THIN (SLIM)	thin (slim)		Mien	Mien	iumi1238	k ai ²¹	1400		0	阳去	²¹	Mien	
3266	KimMun-575_thinslim-1	Mienic		THIN (SLIM)	thin (slim)		KimMun	Kim Mun	kimm1245	k j ai ⁴²	1400		0	去声.浊.入声.浊	⁴²	Kim Mun	
3267	BiaoMin-575_thinslim-1	Mienic		THIN (SLIM)	thin (slim)		BiaoMin	Biao Min	biao1254	kʰ ɔ ³⁵	1400		0	阴上	³⁵	Biao Min	
3268	ZaoMin-575_thinslim-1	Mienic		THIN (SLIM)	thin (slim)		ZaoMin	Zao Min	dzao1238	k ei ²²	1400		0	阳去.阳入	²²	Zao Min	
3560	EasternLuobuohe-621_bethirsty-1	Hmongic		THIRSTY	be thirsty		EasternLuobuohe	Luobuohe, Eastern	luop1235	ⁿqʰ ei ³³	847		801	入	³³	Luopohe	ˀqʰ ei ᴬ/¹
3561	WesternLuobuohe-621_bethirsty-1	Hmongic		THIRSTY	be thirsty		WesternLuobuohe	Luobuohe, Western	luop1235	ⁿqʰ e n ³¹	847		801	平.上	³¹	Luopohe	ˀqʰ ei ᴬ/¹
3562	SouthernGuizhouChuanqiandian-621_bethirsty-1	Hmongic		THIRSTY	be thirsty		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿk a ²²	847		801	阳去	²²	Southern Chuanqiandian	ⁿk a ¹ᵇ/¹
3563	WesternXiangxi-621_bethirsty-1	Hmongic		THIRSTY	be thirsty		WesternXiangxi	Xiangxi, West	west2430	ⁿqʰ e ⁴⁴	847		802	阴上.阴入	⁴⁴	Western Xiangxi	ⁿqʰ e ⁷/³
3564	NorthernQiandong-621_bethirsty-1	Hmongic		THIRSTY	be thirsty		NorthernQiandong	Qiandong, North	nort2747	ŋ a ¹³ + q o ŋ ³⁵	847		801	阴入 阴上	¹³ ³⁵	Northern Qiandong	qʰ a ¹
3565	WesternBaheng-621_bethirsty-1	Hmongic		THIRSTY	be thirsty		WesternBaheng	Baheng, West	pahn1237	qʰ ei ³¹	847		0	阴上	³¹	Baheng	
3566	EasternBaheng-621_bethirsty-1	Hmongic		THIRSTY	be thirsty		EasternBaheng	Baheng, East	pahn1237	qʰ ei ³¹³	847		0	阴上	³¹³	Baheng	
3567	Jiongnai-621_bethirsty-1	Hmongic		THIRSTY	be thirsty		Jiongnai	Jiongnai	jion1236	ⁿtʃʰ o ⁵⁵ + ʔ ɒ ŋ ⁴⁴	847		801	阴入 阴平	⁵⁵ ⁴⁴	Jiongnai	ⁿkʰ ei ¹
3568	Mien-621_bethirsty-1	Mienic		THIRSTY	be thirsty		Mien	Mien	iumi1238	g aː t ⁵⁵	847		802	阴入	⁵⁵	Mien	g aː t ⁷/³
3569	KimMun-621_bethirsty-1	Mienic		THIRSTY	be thirsty		KimMun	Kim Mun	kimm1245	g aː t ¹¹	847		802	平声.气.入声.气	¹¹	Kim Mun	g aː t ⁷'/³
3570	BiaoMin-621_bethirsty-1	Mienic		THIRSTY	be thirsty		BiaoMin	Biao Min	biao1254	g w a t ⁵³	847		0	阴入	⁵³	Biao Min	
3571	ZaoMin-621_bethirsty-1	Mienic		THIRSTY	be thirsty		ZaoMin	Zao Min	dzao1238	g o t ⁴⁴	847		802	阴平.阳上.阴入	⁴⁴	Zao Min	g ɔ t ⁷/³
295	WhiteHmong-1377_this-1			THIS	this		WhiteHmong	White Hmong	hmon1333	n o ˧/³³	1214		283	˧	˧/³³	White Hmong	n ɔ ⁵
2839	EasternLuobuohe-522_this-1	Hmongic		THIS	this		EasternLuobuohe	Luobuohe, Eastern	luop1235	n a ŋ ⁵⁵	1214		283	上	⁵⁵	Luopohe	ˀn o ŋ ᴮ/²
2840	WesternLuobuohe-522_this-1	Hmongic		THIS	this		WesternLuobuohe	Luobuohe, Western	luop1235	ˀn o ŋ ⁵⁵	1214		283	去	⁵⁵	Luopohe	ˀn o ŋ ᴮ/²
2841	SouthernGuizhouChuanqiandian-522_this-1	Hmongic		THIS	this		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	n a ⁴²	1214		283	阴去.阴入	⁴²	Southern Chuanqiandian	n a ³ᵃ/³
2842	WesternXiangxi-522_this-1	Hmongic		THIS	this		WesternXiangxi	Xiangxi, West	west2430	n e n ⁴⁴	1214		283	阴上.阴入	⁴⁴	Western Xiangxi	n ei ³
2843	NorthernQiandong-522_this-1	Hmongic		THIS	this		NorthernQiandong	Qiandong, North	nort2747	n o ŋ ³⁵	1214		283	阴上	³⁵	Northern Qiandong	n o ŋ ³
2844	WesternBaheng-522_this-1	Hmongic		THIS	this		WesternBaheng	Baheng, West	pahn1237	m */ə m̩/m ³¹	1214		283	阴上	³¹	Baheng	n */ə */n ³
2845	EasternBaheng-522_this-1	Hmongic		THIS	this		EasternBaheng	Baheng, East	pahn1237	n e ³¹³	1214		283	阴上	³¹³	Baheng	n */ə */n ³
2846	Jiongnai-522_this-1	Hmongic		THIS	this		Jiongnai	Jiongnai	jion1236	n ei ⁵³	1214		283	阴上	⁵³	Jiongnai	n e ³
2847	Mien-522_this-1	Mienic		THIS	this		Mien	Mien	iumi1238	n aːi ⁵³	1214		283	阴上	⁵³	Mien	n ei ³
2848	KimMun-522_this-1	Mienic		THIS	this		KimMun	Kim Mun	kimm1245	n ei ⁵¹	1214		283	上声.清.气	⁵¹	Kim Mun	n ei ³
2849	BiaoMin-522_this-1	Mienic		THIS	this		BiaoMin	Biao Min	biao1254	n a ³⁵	1214		283	阴上	³⁵	Biao Min	n a ³
2850	ZaoMin-522_this-1	Mienic		THIS	this		ZaoMin	Zao Min	dzao1238	n a ²⁴	1214		283	阴上	²⁴	Zao Min	n a ³
1732	EasternLuobuohe-220_thornsplinter-1	Hmongic		THORN	thorn/ splinter		EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + v u ⁵⁵	124		878	? 上	⁰/² ⁵⁵	Luopohe	v u ᴮ/²
1733	WesternLuobuohe-220_thornsplinter-1	Hmongic		THORN	thorn/ splinter		WesternLuobuohe	Luobuohe, Western	luop1235	t ə ⁰/² + v u ⁵⁵	124		878	? 去	⁰/² ⁵⁵	Luopohe	v u ᴮ/²
1734	SouthernGuizhouChuanqiandian-220_thornsplinter-1	Hmongic		THORN	thorn/ splinter		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	p ɯ ¹¹	124		878	?	¹¹	Southern Chuanqiandian	p ɯ ⁴
1735	WesternXiangxi-220_thornsplinter-1	Hmongic		THORN	thorn/ splinter		WesternXiangxi	Xiangxi, West	west2430	q o ³⁵ + t o ²²	124		878	阴平 ?	³⁵ ²²	Western Xiangxi	t o ⁴
1736	NorthernQiandong-220_thornsplinter-1	Hmongic		THORN	thorn/ splinter		NorthernQiandong	Qiandong, North	nort2747	p ə ¹¹	124		878	阳上	¹¹	Northern Qiandong	p ə ⁴
1737	WesternBaheng-220_thornsplinter-1	Hmongic		THORN	thorn/ splinter		WesternBaheng	Baheng, West	pahn1237	ŋ e ŋ ¹¹	124		0	阳上	¹¹	Baheng	
1738	EasternBaheng-220_thornsplinter-1	Hmongic		THORN	thorn/ splinter		EasternBaheng	Baheng, East	pahn1237	ⁿtɕ e ŋ ³¹³	124		0	阴上	³¹³	Baheng	
1739	Jiongnai-220_thornsplinter-1	Hmongic		THORN	thorn/ splinter		Jiongnai	Jiongnai	jion1236	tʃ u ³¹	124		0	阳上	³¹	Jiongnai	
1740	Mien-220_thornsplinter-1	Mienic		THORN	thorn/ splinter		Mien	Mien	iumi1238	dʑ i m ⁵³	124		605	阴上	⁵³	Mien	j i m ³
1741	Mien-220_thornsplinter-2	Mienic		THORN	thorn/ splinter		Mien	Mien	iumi1238	b ɔ ²²	124		605	阳入	²²	Mien	j i m ³
1742	KimMun-220_thornsplinter-1	Mienic		THORN	thorn/ splinter		KimMun	Kim Mun	kimm1245	dʒ i m ⁵¹	124		605	上声.清.气	⁵¹	Kim Mun	ɖ i m ³
1743	BiaoMin-220_thornsplinter-1	Mienic		THORN	thorn/ splinter		BiaoMin	Biao Min	biao1254	dʑ i n ³⁵	124		0	阴上	³⁵	Biao Min	
1744	ZaoMin-220_thornsplinter-1	Mienic		THORN	thorn/ splinter		ZaoMin	Zao Min	dzao1238	ʑ a m ²⁴	124		0	阴上	²⁴	Zao Min	
26	WhiteHmong-140_yousingular-1			THOU	you (singular)		WhiteHmong	White Hmong	hmon1333	k o ˥˧/⁵³	1215		680	˥˧	˥˧/⁵³	White Hmong	k ɔ ²
2802	EasternLuobuohe-515_yousingular-1	Hmongic		THOU	you (singular)		EasternLuobuohe	Luobuohe, Eastern	luop1235	k u ŋ ³¹	1215		0	平	³¹	Luopohe	
2803	WesternLuobuohe-515_yousingular-1	Hmongic		THOU	you (singular)		WesternLuobuohe	Luobuohe, Western	luop1235	m o ŋ ³¹	1215		0	平.上	³¹	Luopohe	
2804	SouthernGuizhouChuanqiandian-515_yousingular-1	Hmongic		THOU	you (singular)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	k ɯ ⁵³	1215		0	?	⁵³	Southern Chuanqiandian	
2805	WesternXiangxi-515_yousingular-1	Hmongic		THOU	you (singular)		WesternXiangxi	Xiangxi, West	west2430	m ɯ ³¹	1215		77	阳平	³¹	Western Xiangxi	m ɯ ²
2806	NorthernQiandong-515_yousingular-1	Hmongic		THOU	you (singular)		NorthernQiandong	Qiandong, North	nort2747	m o ŋ ⁵⁵	1215		77	?	⁵⁵	Northern Qiandong	m o ŋ ²
2807	WesternBaheng-515_yousingular-1	Hmongic		THOU	you (singular)		WesternBaheng	Baheng, West	pahn1237	m u ³³	1215		77	阳平	³³	Baheng	m ɯ ⁶/¹³
2808	EasternBaheng-515_yousingular-1	Hmongic		THOU	you (singular)		EasternBaheng	Baheng, East	pahn1237	m */ə m̩/m ³¹	1215		77	阳去.阳入	³¹	Baheng	m ɯ ⁶/¹³
2809	Jiongnai-515_yousingular-1	Hmongic		THOU	you (singular)		Jiongnai	Jiongnai	jion1236	m ə ŋ ³³	1215		77	阳平	³³	Jiongnai	m ɐ ŋ ²
2810	Mien-515_yousingular-1	Mienic		THOU	you (singular)		Mien	Mien	iumi1238	m ui ³¹	1215		77	阳平	³¹	Mien	m w ei ²
2811	KimMun-515_yousingular-1	Mienic		THOU	you (singular)		KimMun	Kim Mun	kimm1245	m ui ³³	1215		77	平声.浊	³³	Kim Mun	m ei ²
2812	BiaoMin-515_yousingular-1	Mienic		THOU	you (singular)		BiaoMin	Biao Min	biao1254	m əi ³¹	1215		77	阳平	³¹	Biao Min	m əi ²
2813	ZaoMin-515_yousingular-1	Mienic		THOU	you (singular)		ZaoMin	Zao Min	dzao1238	m ui ⁵³	1215		77	阳平	⁵³	Zao Min	m u/w i ²
226	WhiteHmong-913_three-1			THREE	three		WhiteHmong	White Hmong	hmon1333	p e ˥/⁵⁵	492		113	˥	˥/⁵⁵	White Hmong	p e ¹
2574	EasternLuobuohe-430_three-1	Hmongic		THREE	three		EasternLuobuohe	Luobuohe, Eastern	luop1235	p z i ³¹	492		113	平	³¹	Luopohe	p z i ᴬ/¹
2575	WesternLuobuohe-430_three-1	Hmongic		THREE	three		WesternLuobuohe	Luobuohe, Western	luop1235	p j i ³¹	492		113	平.上	³¹	Luopohe	p z i ᴬ/¹
2576	SouthernGuizhouChuanqiandian-430_three-1	Hmongic		THREE	three		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	p æ ³²	492		113	?	³²	Southern Chuanqiandian	p æ ¹ᵃ/¹
2577	WesternXiangxi-430_three-1	Hmongic		THREE	three		WesternXiangxi	Xiangxi, West	west2430	p u ³⁵	492		113	阴平	³⁵	Western Xiangxi	p u ¹
2578	NorthernQiandong-430_three-1	Hmongic		THREE	three		NorthernQiandong	Qiandong, North	nort2747	p i ³³	492		113	阴平	³³	Northern Qiandong	p i ¹
2579	WesternBaheng-430_three-1	Hmongic		THREE	three		WesternBaheng	Baheng, West	pahn1237	p o ³⁵	492		113	阴平	³⁵	Baheng	p o ¹
2580	EasternBaheng-430_three-1	Hmongic		THREE	three		EasternBaheng	Baheng, East	pahn1237	p o ³⁵	492		113	阴平	³⁵	Baheng	p o ¹
2581	Jiongnai-430_three-1	Hmongic		THREE	three		Jiongnai	Jiongnai	jion1236	p a ⁴⁴	492		113	阴平	⁴⁴	Jiongnai	p a ¹
2582	Mien-430_three-1	Mienic		THREE	three		Mien	Mien	iumi1238	p o ³³	492		113	阴平	³³	Mien	p u ¹
2583	KimMun-430_three-1	Mienic		THREE	three		KimMun	Kim Mun	kimm1245	ˀp o ³⁵	492		113	平声.清.入声.清.长	³⁵	Kim Mun	p u ¹
2584	BiaoMin-430_three-1	Mienic		THREE	three		BiaoMin	Biao Min	biao1254	p au ³³	492		113	阴平	³³	Biao Min	p au ¹
2585	ZaoMin-430_three-1	Mienic		THREE	three		ZaoMin	Zao Min	dzao1238	b u ⁴²	492		113	阴去	⁴²	Zao Min	b u ⁵
7	WhiteHmong-44_thethunder-1			THUNDER	the thunder		WhiteHmong	White Hmong	hmon1333	s o ˥/⁵⁵ + q u/w a ˥˧/⁵³	1150		23	˥ ˥˧	˥/⁵⁵ ˥˧/⁵³	White Hmong	s ɔ ¹
8	WhiteHmong-44_thethunder-2			THUNDER	the thunder		WhiteHmong	White Hmong	hmon1333	s o ˥/⁵⁵ + ⁿr o ŋ ˧/³³	1150		23	˥ ˧	˥/⁵⁵ ˧/³³	White Hmong	s ɔ ¹
324	EasternLuobuohe-7_thunder-1	Hmongic		THUNDER	thunder		EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + s u ³¹	1150		23	? 平	⁰/² ³¹	Luopohe	s u ᴬ/¹
325	WesternLuobuohe-7_thunder-1	Hmongic		THUNDER	thunder		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + s u ³¹	1150		23	? 平.上	⁰/² ³¹	Luopohe	s u ᴬ/¹
326	SouthernGuizhouChuanqiandian-7_thunder-1	Hmongic		THUNDER	thunder		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	s o ²²	1150		23	阳去	²²	Southern Chuanqiandian	s o ¹ᵇ/¹
327	WesternXiangxi-7_thunder-1	Hmongic		THUNDER	thunder		WesternXiangxi	Xiangxi, West	west2430	t ɑ ³⁵ + s o ³⁵	1150		23	阴平 阴平	³⁵ ³⁵	Western Xiangxi	s o ¹
328	NorthernQiandong-7_thunder-1	Hmongic		THUNDER	thunder		NorthernQiandong	Qiandong, North	nort2747	h o ³³	1150		23	阴平	³³	Northern Qiandong	h o ¹
329	WesternBaheng-7_thunder-1	Hmongic		THUNDER	thunder		WesternBaheng	Baheng, West	pahn1237	m o ³⁵	1150		44	阴平	³⁵	Baheng	m o ¹
330	EasternBaheng-7_thunder-1	Hmongic		THUNDER	thunder		EasternBaheng	Baheng, East	pahn1237	ʑ e ⁵⁵ + ⁿp o ³⁵	1150		44	阴去 阴平	⁵⁵ ³⁵	Baheng	m o ¹
331	Jiongnai-7_thunder-1	Hmongic		THUNDER	thunder		Jiongnai	Jiongnai	jion1236	h u ⁴⁴ + j a k ⁵⁵	1150		23	阴平 阴入	⁴⁴ ⁵⁵	Jiongnai	x u ¹
332	Mien-7_thunder-1	Mienic		THUNDER	thunder		Mien	Mien	iumi1238	p u ³¹ + ʔ oː ŋ ³³	1150		44	阳平 阴平	³¹ ³³	Mien	b u ¹
333	KimMun-7_thunder-1	Mienic		THUNDER	thunder		KimMun	Kim Mun	kimm1245	p a ³³ + g aː ŋ ³⁵	1150		44	平声.浊 平声.清.入声.清.长	³³ ³⁵	Kim Mun	b u ⁵
334	BiaoMin-7_thunder-1	Mienic		THUNDER	thunder		BiaoMin	Biao Min	biao1254	l ui ³¹	1150		0	阳平	³¹	Biao Min	
335	ZaoMin-7_thunder-1	Mienic		THUNDER	thunder		ZaoMin	Zao Min	dzao1238	b j a ⁴⁴ + k u ŋ ⁴⁴	1150		44	阴平.阳上.阴入 阴平.阳上.阴入	⁴⁴ ⁴⁴	Zao Min	b j au ¹
155	WhiteHmong-643_totie-1			TIE	to tie		WhiteHmong	White Hmong	hmon1333	kʰ i ˧/³³	1917		879	˧	˧/³³	White Hmong	qʰ ai ¹
3607	EasternLuobuohe-636_bindtieup-1	Hmongic		TIE	bind (tie up)		EasternLuobuohe	Luobuohe, Eastern	luop1235	qʰ ɛ ³¹	1917		879	平	³¹	Luopohe	qʰ e ᴬ/¹
3608	WesternLuobuohe-636_bindtieup-1	Hmongic		TIE	bind (tie up)		WesternLuobuohe	Luobuohe, Western	luop1235	qʰ e ³¹	1917		879	平.上	³¹	Luopohe	qʰ e ᴬ/¹
3609	SouthernGuizhouChuanqiandian-636_bindtieup-1	Hmongic		TIE	bind (tie up)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	h e ²²	1917		879	阳去	²²	Southern Chuanqiandian	h e ¹ᵇ/¹
3610	WesternXiangxi-636_bindtieup-1	Hmongic		TIE	bind (tie up)		WesternXiangxi	Xiangxi, West	west2430	ʈ ɛ ³¹	1917		0	阳平	³¹	Western Xiangxi	
3611	NorthernQiandong-636_bindtieup-1	Hmongic		TIE	bind (tie up)		NorthernQiandong	Qiandong, North	nort2747	qʰ ei ³³	1917		879	阴平	³³	Northern Qiandong	qʰ ei ¹
3612	WesternBaheng-636_bindtieup-1	Hmongic		TIE	bind (tie up)		WesternBaheng	Baheng, West	pahn1237	t ɔ ³³	1917		0	阳平	³³	Baheng	
3613	EasternBaheng-636_bindtieup-1	Hmongic		TIE	bind (tie up)		EasternBaheng	Baheng, East	pahn1237	tʰ au ³⁵	1917		0	阴平	³⁵	Baheng	
3614	Jiongnai-636_bindtieup-1	Hmongic		TIE	bind (tie up)		Jiongnai	Jiongnai	jion1236	t u ³³	1917		879	阳平	³³	Jiongnai	kʰ ai ¹
3615	Mien-636_bindtieup-1	Mienic		TIE	bind (tie up)		Mien	Mien	iumi1238	d u ³¹	1917		0	阳平	³¹	Mien	
3616	KimMun-636_bindtieup-1	Mienic		TIE	bind (tie up)		KimMun	Kim Mun	kimm1245	d aːi ¹¹	1917		0	平声.气.入声.气	¹¹	Kim Mun	
3617	BiaoMin-636_bindtieup-1	Mienic		TIE	bind (tie up)		BiaoMin	Biao Min	biao1254	d a ³¹	1917		0	阳平	³¹	Biao Min	
3618	ZaoMin-636_bindtieup-1	Mienic		TIE	bind (tie up)		ZaoMin	Zao Min	dzao1238	d o ⁵³	1917		0	阳平	⁵³	Zao Min	
1355	EasternLuobuohe-156_tiger-1	Hmongic		TIGER	tiger		EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + ts əu ⁵⁵	846		534	? 上	⁰/⁵ ⁵⁵	Luopohe	ts u ᴮ/²
1356	WesternLuobuohe-156_tiger-1	Hmongic		TIGER	tiger		WesternLuobuohe	Luobuohe, Western	luop1235	ts u ⁵⁵	846		534	去	⁵⁵	Luopohe	ts u ᴮ/²
1357	SouthernGuizhouChuanqiandian-156_tiger-1	Hmongic		TIGER	tiger		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	s o ⁴²	846		534	阴去.阴入	⁴²	Southern Chuanqiandian	s o ³ᵃ/³
1358	WesternXiangxi-156_tiger-1	Hmongic		TIGER	tiger		WesternXiangxi	Xiangxi, West	west2430	t ɑ ³⁵ + tɕ o ⁴⁴	846		534	阴平 阴上.阴入	³⁵ ⁴⁴	Western Xiangxi	tɕ o ³
1359	NorthernQiandong-156_tiger-1	Hmongic		TIGER	tiger		NorthernQiandong	Qiandong, North	nort2747	ɕ ə ³⁵	846		534	阴上	³⁵	Northern Qiandong	ɕ ə ³
1360	WesternBaheng-156_tiger-1	Hmongic		TIGER	tiger		WesternBaheng	Baheng, West	pahn1237	q a ⁰/³ + p u ⁵³	846		0	? 阴入	⁰/³ ⁵³	Baheng	
1361	EasternBaheng-156_tiger-1	Hmongic		TIGER	tiger		EasternBaheng	Baheng, East	pahn1237	p au ⁵⁵ + ⁿq ai ³³	846		0	阴去 阳平	⁵⁵ ³³	Baheng	
1362	Jiongnai-156_tiger-1	Hmongic		TIGER	tiger		Jiongnai	Jiongnai	jion1236	tʃ u ⁵³	846		534	阴上	⁵³	Jiongnai	tʃ u ³
1363	Mien-156_tiger-1	Mienic		TIGER	tiger		Mien	Mien	iumi1238	t o m ³¹ + s j e n ³¹	846		749	阳平 阳平	³¹ ³¹	Mien	dʑ a n ²
1364	KimMun-156_tiger-1	Mienic		TIGER	tiger		KimMun	Kim Mun	kimm1245	ˀt o m ⁵⁵ + g j a ŋ ³³	846		749	去声.清.入声.清.短 平声.浊	⁵⁵ ³³	Kim Mun	g j aː n ²
1365	BiaoMin-156_tiger-1	Mienic		TIGER	tiger		BiaoMin	Biao Min	biao1254	ʑ ɛ n ³¹	846		749	阳平	³¹	Biao Min	j ɛ n ²
1366	ZaoMin-156_tiger-1	Mienic		TIGER	tiger		ZaoMin	Zao Min	dzao1238	tɕ a n ⁵³	846		749	阳平	⁵³	Zao Min	k j ɛ n ²
3341	EasternLuobuohe-584_tight-1	Hmongic		TIGHT	tight 		EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + tɕ i n ⁵⁵	3053		0	? 上	⁰/² ⁵⁵	Luopohe	
